Job Name,Company,Salary,Link
Operation Manager,SuperEx (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=836
Business Development,SuperEx (30+ Staff),"$2,700 - $3,200 / month",https://www.dejob.top/jobDetail?id=835
Sales Manager,Blockin.ai (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=833
Ambassador,RippleX (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=831
Technical Researcher,beepcrypto (10+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=830
Backend Engineer,DTX (30+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=829
Ambassador,Centrifuge (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=828
Product Counsel,Flashbots (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=827
Executive Assistant,Flashbots (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=826
Backend Engineer,Flashbots (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=825
Blockchain Engineer,Flashbots (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=824
Engineering Manager,Flashbots (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=823
Ambassador,Dmail Network (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=822
Community Manager,Acala (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=820
Test Engineer,DTX (30+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=818
Lead Engineer,PlanX (30+ Staff),"$2,200 - $3,500 / month",https://www.dejob.top/jobDetail?id=814
Blockchain Engineer,PlanX (30+ Staff),"$2,200 - $3,500 / month",https://www.dejob.top/jobDetail?id=813
Event Planning,Worldcoin (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=812
Community Manager,Worldcoin (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=811
Business Operation,Worldcoin (10+ Staff),"$1 - $20,000 / month",https://www.dejob.top/jobDetail?id=810
Trader,Data Basin (1-5 Staff),"$1,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=809
Fullstack Engineer,Ethena (5+ Staff),"$10,400 - $14,600 / month",https://www.dejob.top/jobDetail?id=802
Solidity Engineer,Ethena (5+ Staff),"$10,400 - $14,600 / month",https://www.dejob.top/jobDetail?id=801
Ambassador,Wapal (5+ Staff),$100 - $200 / month,https://www.dejob.top/jobDetail?id=800
Software Engineer,RISC Zero (10+ Staff),"$27,000 - $27,500 / month",https://www.dejob.top/jobDetail?id=799
Marketing Lead,RISC Zero (10+ Staff),"$20,000 - $22,500 / month",https://www.dejob.top/jobDetail?id=798
Developer Advocate,RISC Zero (10+ Staff),"$20,000 - $22,500 / month",https://www.dejob.top/jobDetail?id=797
Marketing Lead,PlanX (30+ Staff),"$2,500 - $6,000 / month",https://www.dejob.top/jobDetail?id=795
Ambassador,XPLA (10+ Staff),$200 - $500 / month,https://www.dejob.top/jobDetail?id=794
Head of Operations,Hambit (30+ Staff),"$2,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=793
Operation Manager,Bitget (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=792
UI/UX Interface Designer,coincatch (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=791
Ambassador,Native (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=790
Blockchain Engineer,ECHOOO (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=789
Security Engineer,ECHOOO (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=788
Operation Manager,ECHOOO (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=787
Product Manager,NFTGo (30+ Staff),"$4,000 - $5,700 / month",https://www.dejob.top/jobDetail?id=786
R&D Engineer,CQCAPITAL (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=784
Customer Service,Superchain (100+ Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=783
Product Manager,SingularLabs (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=778
Product Manager,Superchain (100+ Staff),"$2,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=773
Solidity Engineer,Superchain (100+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=772
Community Operation,Superchain (100+ Staff),"$2,000 - $4,500 / month",https://www.dejob.top/jobDetail?id=771
Backend Engineer,AwesomeQA (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=770
Business Development,AwesomeQA (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=769
Smart Contract Engineer,SingularLabs (10+ Staff),"$2,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=768
Golang Engineer,Bitget Wallet (100+ Staff),"$3,500 - $6,000 / month",https://www.dejob.top/jobDetail?id=767
Customer Service,Hashkey Group (100+ Staff),"$1,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=766
Operation Manager,Hashkey Group (100+ Staff),"$2,000 - $10,000 / month",https://www.dejob.top/jobDetail?id=765
Analyst,Ginkgo Fund (1-5 Staff),"$10,000 - $12,000 / month",https://www.dejob.top/jobDetail?id=764
Community Moderator,Router Protocol (10+ Staff),$200 - $250 / month,https://www.dejob.top/jobDetail?id=763
Sales Lead,Alluvial (10+ Staff),"$6,500 - $12,500 / month",https://www.dejob.top/jobDetail?id=762
People Lead,Alluvial (10+ Staff),"$7,600 - $12,500 / month",https://www.dejob.top/jobDetail?id=761
Smart Contract Engineer,Alluvial (10+ Staff),"$5,500 - $13,000 / month",https://www.dejob.top/jobDetail?id=760
Backend Engineer,Alluvial (10+ Staff),"$5,400 - $12,000 / month",https://www.dejob.top/jobDetail?id=759
Associate,Bitget (100+ Staff),"$2,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=757
Smart Contract Engineer,NFTGo (30+ Staff),"$850 - $1,100 / month",https://www.dejob.top/jobDetail?id=756
Ambassador,Mind Network (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=755
Ambassador,Arbitrum (Offchain Labs) (100+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=754
Product Lead,DTX (30+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=753
Sales Manager,NFTGo (30+ Staff),"$2,900 - $5,700 / month",https://www.dejob.top/jobDetail?id=746
Graphic Designer,NFTGo (30+ Staff),"$1,000 - $2,100 / month",https://www.dejob.top/jobDetail?id=745
Product Manager,Bitget (100+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=744
Executive Assistant,MyShell.ai (10+ Staff),"$800 - $1,500 / month",https://www.dejob.top/jobDetail?id=743
Head of Operations,Bapelanet (1-5 Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=742
Backend Engineer,Magic Square (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=741
Backend Engineer,Magic Square (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=740
Community Manager,Magic Square (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=739
HR Manager,CQCAPITAL (10+ Staff),"$2,100 - $2,800 / month",https://www.dejob.top/jobDetail?id=736
Data Engineer,NFTGo (30+ Staff),"$3,500 - $5,700 / month",https://www.dejob.top/jobDetail?id=735
Visual Designer,NFTGo (30+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=734
Ambassador,SuiGame (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=733
Software Engineer,bluesky (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=732
Developer Relations Engineer,Shardeum (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=730
DevOps Engineer,Shardeum (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=729
Software Engineer,Shardeum (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=728
Marketing Lead,Keystone (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=727
Product Assistant,NFTGo (30+ Staff),$570 - $850 / month,https://www.dejob.top/jobDetail?id=725
Business Development,CQCAPITAL (10+ Staff),"$1,660 - $2,760 / month",https://www.dejob.top/jobDetail?id=724
Business Development,CQCAPITAL (10+ Staff),"$1,800 - $2,760 / month",https://www.dejob.top/jobDetail?id=723
Community Manager,Bitget (100+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=722
Business Development,Bitget (100+ Staff),"$6,000 - $8,000 / month",https://www.dejob.top/jobDetail?id=721
General Manager,Savage Block Limited (30+ Staff),"$300 - $1,500 / month",https://www.dejob.top/jobDetail?id=719
Software Engineer,Bapelanet (1-5 Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=716
Software Engineer,Bapelanet (1-5 Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=715
Lead Designer,Bapelanet (1-5 Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=714
Ambassador,zkPass (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=711
General Manager,Bitget (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=710
Product Manager,OpenBlock (10+ Staff),"$2,800 - $5,600 / month",https://www.dejob.top/jobDetail?id=709
Technical Services Engineer,DTX (30+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=708
Operation Manager,Okapi Labs (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=707
Product Manager,Relation Labs (30+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=706
Operation Manager,Bitget (100+ Staff),"$4,500 - $5,500 / month",https://www.dejob.top/jobDetail?id=705
Product Manager,NFTGo (30+ Staff),"$3,500 - $5,000 / month",https://www.dejob.top/jobDetail?id=704
Product Lead,NFTGo (30+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=703
System Architect,Relation Labs (30+ Staff),"$5,000 - $7,000 / month",https://www.dejob.top/jobDetail?id=702
UI/UX Interface Designer,OHDAT (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=695
Business Development, ( Staff),"$2,500 - $7,000 / month",https://www.dejob.top/jobDetail?id=693
Lead Engineer, ( Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=692
Backend Engineer, ( Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=691
Community Moderator,VitaDAO (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=690
Ambassador,VitaDAO (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=689
Software Engineer,Azuki (30+ Staff),"$10,000 - $20,000 / month",https://www.dejob.top/jobDetail?id=688
Product Designer,Azuki (30+ Staff),"$8,400 - $18,000 / month",https://www.dejob.top/jobDetail?id=687
Executive Assistant,Azuki (30+ Staff),"$6,700 - $10,000 / month",https://www.dejob.top/jobDetail?id=686
Risk Control Manager,Bitget (100+ Staff),"$3,000 - $4,000 / month",https://www.dejob.top/jobDetail?id=685
Business Development,OKX (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=682
Growth Manager,NFTGo (30+ Staff),"$2,500 - $4,000 / month",https://www.dejob.top/jobDetail?id=678
Operation Manager,NFTGo (30+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=677
Marketing Manager,NFTGo (30+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=676
Product Manager,NFTGo (30+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=675
Cryptography Engineer,上海焜耀科技 (30+ Staff),"$4,200 - $11,000 / month",https://www.dejob.top/jobDetail?id=668
Ambassador,HOPE  (10+ Staff),"$200 - $1,000 / month",https://www.dejob.top/jobDetail?id=666
Ambassador,Panoptic (5+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=665
Solidity Engineer,Moonshot Commons (10+ Staff),"$100 - $5,000 / month",https://www.dejob.top/jobDetail?id=664
Investment Researcher,Bixin Ventures (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=663
Community Operation,coincatch (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=662
Operation Manager,coincatch (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=661
Operation Manager,coincatch (100+ Staff),"$4,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=660
Sales Development Representative,Blockin.ai (30+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=659
Product Designer,Vantient (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=656
Software Engineer,Vantient (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=655
User Growth Operation,BeezTrip (30+ Staff),"$1,000 - $3,000 / month",https://www.dejob.top/jobDetail?id=654
Marketing Manager,BeezTrip (30+ Staff),"$2,300 - $3,500 / month",https://www.dejob.top/jobDetail?id=653
Frontend Engineer,BeezTrip (30+ Staff),"$2,300 - $4,477 / month",https://www.dejob.top/jobDetail?id=652
Quantitative trader,Ripple (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=651
Technical Services Engineer,Ripple (100+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=650
Content Writer,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=649
Gameplay Engineer,Illuvium (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=648
QA/QC Engineer,Illuvium (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=647
System Architect,Illuvium (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=646
Ambassador,Cryptoys  (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=645
Software Engineer,Mnemonic  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=644
Marketing Lead,Huobi (100+ Staff),"$5,000 - $8,500 / month",https://www.dejob.top/jobDetail?id=643
Ambassador,AlienSwap (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=642
Ambassador,Archway  (10+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=641
Frontend Engineer,BoomFi  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=640
Developer Advocate,Ironforge (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=639
Gameplay Engineer,ARGUS  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=636
Protocol Engineer,ARGUS  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=635
Operation Manager,CQCAPITAL (10+ Staff),"$2,800 - $3,500 / month",https://www.dejob.top/jobDetail?id=634
Growth Manager,CQCAPITAL (10+ Staff),"$2,100 - $3,500 / month",https://www.dejob.top/jobDetail?id=633
Project Manager,web3MQ (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=632
Senior Product Manager,web3MQ (10+ Staff),"$2,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=631
Social Media Operation,web3MQ (10+ Staff),$500 - $800 / month,https://www.dejob.top/jobDetail?id=630
Rust Engineer,web3MQ (10+ Staff),"$3,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=629
Ambassador,Alchemy Pay (100+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=628
General Manager,Informal Systems (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=627
Infrastructure Engineer,Informal Systems (5+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=626
Test Engineer,Taiko  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=625
Community Manager,Taiko  (10+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=624
Product Manager,SeeDAO (30+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=623
R&D Engineer,WEEX  (100+ Staff),"$4,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=622
Marketing Manager,CQCAPITAL (10+ Staff),"$6,300 - $9,100 / month",https://www.dejob.top/jobDetail?id=621
Operation Manager,CQCAPITAL (10+ Staff),"$3,500 - $5,600 / month",https://www.dejob.top/jobDetail?id=620
Golang Engineer,CQCAPITAL (10+ Staff),"$4,200 - $7,000 / month",https://www.dejob.top/jobDetail?id=619
Blockchain Engineer,CSM Labs (10+ Staff),"$2,000 - $3,500 / month",https://www.dejob.top/jobDetail?id=618
Business Development, ( Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=617
Business Development, ( Staff),"$1,500 - $2,000 / month",https://www.dejob.top/jobDetail?id=616
Marketing Associate,Real Player DAO (10+ Staff),"$1,000 - $1,500 / month",https://www.dejob.top/jobDetail?id=615
Community Operation,CQCAPITAL (10+ Staff),"$3,507 - $4,910 / month",https://www.dejob.top/jobDetail?id=614
Brand Manager,Mint Ventures  (5+ Staff),"$1,403 - $2,104 / month",https://www.dejob.top/jobDetail?id=613
Event Planning,CQCAPITAL (10+ Staff),"$2,525 - $3,928 / month",https://www.dejob.top/jobDetail?id=612
Business Development,CQCAPITAL (10+ Staff),"$2,104 - $2,806 / month",https://www.dejob.top/jobDetail?id=611
Project Manager,2MR LABS (10+ Staff),"$2,500 - $3,500 / month",https://www.dejob.top/jobDetail?id=604
Blockchain Engineer,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=602
Partnerships Manager,Scroll  (30+ Staff),"$1 - $10,000 / month",https://www.dejob.top/jobDetail?id=601
Ambassador,OpenOs (10+ Staff),$500 - $700 / month,https://www.dejob.top/jobDetail?id=600
Social Media Operation,OpenOs (10+ Staff),$500 - $700 / month,https://www.dejob.top/jobDetail?id=599
Social Media Operation,OpenOs (10+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=598
Backend Engineer,OpenOs (10+ Staff),$500 - $700 / month,https://www.dejob.top/jobDetail?id=597
Backend Engineer,OpenOs (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=596
Frontend Engineer,OpenOs (10+ Staff),$500 - $700 / month,https://www.dejob.top/jobDetail?id=595
Frontend Engineer,OpenOs (10+ Staff),"$3,000 - $5,000 / month",https://www.dejob.top/jobDetail?id=594
Business Development,Backwave (5+ Staff),"$1,405 - $2,810 / month",https://www.dejob.top/jobDetail?id=593
Marketing Manager,Backwave (5+ Staff),"$1,124 - $2,107 / month",https://www.dejob.top/jobDetail?id=592
Business Operation, ( Staff),"$5,500 - $10,000 / month",https://www.dejob.top/jobDetail?id=591
Ambassador,ConsenSys (100+ Staff),"$1 - $1,000 / month",https://www.dejob.top/jobDetail?id=588
Frontend Engineer,Lucida Fund (30+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=586
Backend Engineer,Lucida Fund (30+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=585
Server Engineer,Lucida Fund (30+ Staff),"$1,000 - $2,000 / month",https://www.dejob.top/jobDetail?id=584
Operation Manager,Bitget (100+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=583
Business Manager,Bitget (100+ Staff),"$5,000 - $6,000 / month",https://www.dejob.top/jobDetail?id=582
